Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,1,3,4,1,3,1,5,3,4,0.9,4598,0.771,0.872
0,0,0,6,2,1,1,3,4,4,0.805,2715,0.731,0.71
1,0,1,3,1,1,1,5,2,3,0.81,4219,0.694,0.42
1,0,2,3,2,1,1,4,3,3,0.727,3664,0.853,0.692
1,1,0,1,1,3,1,5,1,3,0.862,4833,0.905,0.265
1,0,3,4,1,1,1,5,2,3,0.856,3895,0.578,0.0
0,0,2,4,3,1,1,3,2,3,0.519,2469,0.417,0.0
1,1,0,3,1,1,2,5,4,4,0.446,4618,0.875,0.0
1,0,1,4,2,2,1,5,3,1,0.743,4622,0.725,0.561
1,0,1,4,2,1,1,6,2,0,0.717,3986,0.6,0.367
1,0,4,4,1,1,1,3,3,1,0.875,4962,0.75,0.673
1,1,2,2,1,4,1,6,3,4,0.672,4841,0.6,0.044
1,1,4,1,2,4,1,6,4,2,0.797,4282,0.725,0.0
1,1,3,4,3,1,1,5,2,4,0.735,4416,0.744,0.0
0,0,5,4,1,1,1,1,2,4,0.551,1970,0.484,0.0
1,1,0,6,1,3,1,4,1,3,1.024,2870,1.174,0.526
1,0,3,2,1,1,1,5,3,0,0.627,4518,0.75,0.185
1,1,2,2,2,4,1,6,2,1,0.547,4477,0.66,0.122
0,0,1,4,2,1,1,2,2,3,0.725,2487,0.393,0.866
1,1,1,1,1,4,1,6,2,4,0.592,4489,0.744,0.785
0,0,4,2,2,1,1,4,2,3,0.719,2419,0.531,0.0
0,0,4,5,3,1,1,4,3,3,0.651,2639,0.71,0.708
1,1,3,4,2,3,1,6,1,0,1.077,4683,0.946,0.132
1,0,3,2,2,1,1,6,2,3,0.815,4267,0.886,0.305
1,0,4,3,2,1,1,3,1,2,0.806,3407,0.535,0.731
1,1,3,4,2,4,1,6,1,2,0.579,4573,0.632,0.0
1,0,1,3,1,1,1,3,2,4,0.632,4295,0.532,0.369
1,0,3,2,2,1,1,3,2,2,1.222,3847,0.658,0.0
1,1,2,4,1,5,1,4,3,3,0.647,3278,0.828,0.0
1,1,2,3,1,3,1,6,3,4,0.662,3906,0.684,0.36
1,0,3,1,1,1,1,4,2,3,0.809,4487,0.743,0.556
0,0,3,4,2,1,1,6,2,4,0.466,1811,0.517,0.31
1,1,3,3,2,3,1,5,2,0,0.693,3773,0.455,0.0
0,1,1,1,2,3,1,3,3,4,0.545,1611,0.4,0.0
1,1,1,2,2,2,1,6,3,3,0.794,4961,0.814,0.0
1,0,1,4,1,1,1,4,1,1,0.832,3838,0.811,0.144
1,0,1,1,2,1,1,3,4,2,0.774,4656,0.879,0.693
0,0,3,2,2,1,1,6,2,4,0.618,2214,0.484,0.52
1,0,2,1,2,1,1,6,3,0,0.337,3470,0.625,0.0
1,0,1,4,1,2,1,4,2,2,0.706,4186,0.636,0.0
1,1,5,3,2,4,1,3,3,4,0.934,4270,0.639,0.053
1,1,2,4,1,4,1,5,2,4,0.6,4485,0.771,0.038
1,0,3,3,1,2,1,3,1,2,0.7,4535,0.745,0.662
1,0,1,1,1,1,1,6,2,3,0.632,4340,0.892,0.591
1,0,2,1,1,1,1,3,1,4,0.873,4094,0.638,0.637
1,0,1,3,3,1,1,6,3,0,0.746,5006,0.534,0.411
0,1,2,4,3,4,1,3,2,3,0.812,2529,0.433,0.0
1,0,2,3,1,1,1,6,3,4,0.872,4617,0.634,0.0
0,0,2,3,2,1,1,6,2,3,0.684,2176,0.267,0.444
1,1,4,3,1,3,1,5,2,3,0.631,4745,0.786,0.0
0,1,3,6,2,3,1,6,3,1,0.887,2628,0.64,0.766
1,1,1,1,2,4,1,4,3,3,0.824,3476,0.784,0.127
1,0,5,1,1,1,1,4,2,1,0.785,4986,0.739,0.596
1,0,1,1,2,1,1,6,3,3,0.754,3344,0.543,0.669
1,1,1,1,2,2,1,3,2,3,0.659,3554,0.822,0.262
0,1,2,4,1,3,1,3,2,1,0.452,2063,0.5,0.0
0,0,2,6,2,1,1,2,2,3,0.815,2463,0.407,0.649
1,1,4,4,2,4,1,3,1,3,0.751,3024,1.04,0.0
1,1,3,2,1,1,1,6,1,2,0.971,4830,0.952,0.496
1,0,2,5,3,2,1,6,2,3,0.691,3843,1.0,0.216
1,0,4,2,1,1,1,6,2,3,0.777,4258,0.75,0.863
0,1,2,1,2,2,1,1,3,3,0.429,2273,0.517,0.0
0,1,0,2,1,3,1,4,3,6,0.569,1793,0.6,0.0
1,0,3,1,3,2,1,3,1,3,0.75,4033,0.657,0.344
1,0,3,4,1,1,1,4,2,4,0.775,4535,0.417,0.281
1,1,3,1,1,2,1,3,3,2,0.792,4348,0.615,0.0
1,0,0,1,1,1,2,3,1,1,0.938,4545,0.766,0.149
1,0,2,2,2,2,1,5,1,2,0.66,4300,0.675,0.0
1,0,3,1,1,1,1,4,1,4,0.828,5228,0.694,0.564
1,0,3,2,2,2,1,5,1,2,0.822,4385,0.717,0.616
0,0,3,3,2,1,1,4,2,4,0.456,2107,0.333,0.985
1,1,1,2,1,3,1,6,2,2,0.876,4097,0.565,0.45
1,0,2,5,3,1,1,5,2,3,0.744,4741,0.72,0.72
1,1,0,4,1,4,1,3,1,4,0.543,5002,0.66,0.071
1,0,4,4,2,1,1,6,3,2,0.748,3317,0.821,0.0
1,0,3,1,3,1,1,5,3,4,0.67,3955,0.756,0.08
0,1,3,1,1,4,1,3,3,3,0.952,2709,0.645,0.0
0,1,2,3,1,3,1,3,2,4,0.794,2832,0.846,0.0
1,0,3,4,2,1,1,4,3,3,0.772,4238,0.8,0.454
1,0,3,2,1,1,1,3,2,2,0.867,4056,0.841,0.173
1,0,3,1,3,2,1,5,3,2,0.505,4166,0.809,0.429
0,1,2,2,2,5,2,5,2,1,0.726,2118,0.519,0.012
1,1,4,4,2,5,1,6,1,3,0.442,4098,0.605,0.292
1,0,2,4,1,2,1,4,3,3,0.777,4846,0.68,0.0
1,0,3,4,1,1,1,5,3,3,0.774,5098,0.833,0.4
1,0,2,6,3,1,1,6,1,3,0.817,4880,0.75,0.779
0,0,0,5,3,1,1,6,3,3,0.89,2773,0.789,0.0
1,0,2,5,2,2,1,5,3,1,0.638,4549,0.659,0.758
0,0,3,2,2,2,1,4,2,4,0.532,1731,0.28,0.0
1,0,1,2,1,1,1,6,2,3,0.541,4464,0.93,0.632
1,0,3,1,1,2,1,3,2,4,0.773,4317,0.545,0.767
1,0,0,4,1,1,1,4,3,0,0.788,4628,0.622,0.0
1,0,1,3,1,2,1,5,1,3,0.578,4148,0.714,0.0
1,1,2,3,1,4,1,5,1,4,0.768,4064,0.769,0.0
0,1,0,2,1,3,1,3,6,6,0.85,2864,0.759,0.019
1,0,2,2,2,2,1,5,3,4,0.602,3806,0.794,0.708
1,1,4,4,2,3,2,4,2,4,0.475,3145,0.75,0.048
1,0,0,5,1,1,1,4,3,2,0.87,4673,0.568,0.554
1,0,1,2,2,1,1,3,3,4,0.606,4915,0.84,0.751
1,1,2,2,2,3,1,6,2,2,0.765,4906,0.667,0.0
0,1,2,4,2,5,1,3,2,4,0.544,1867,0.478,0.0
0,0,1,4,2,1,1,4,2,4,0.571,1973,0.333,0.0
1,1,4,2,2,3,1,4,2,2,0.802,4423,0.667,0.116
1,0,5,4,3,1,1,3,5,2,0.638,3889,0.818,0.852
1,0,4,4,1,1,1,6,2,2,0.924,5216,0.891,0.878
1,1,0,2,1,5,1,4,3,3,0.475,3337,0.512,0.304
0,0,0,1,1,1,1,3,3,2,0.897,2690,0.484,0.0
1,0,3,1,1,2,1,5,3,3,0.932,4634,0.862,0.661
1,1,3,1,1,2,1,6,3,2,0.715,3403,0.489,0.0
1,1,3,1,2,2,1,5,1,2,0.482,2384,1.167,0.14
0,0,2,1,2,1,1,5,5,4,0.656,2146,0.63,0.0
0,0,0,1,1,2,1,3,2,6,0.835,2527,0.69,0.0
1,0,4,4,2,1,1,4,3,2,0.99,4867,0.763,0.794
1,1,2,1,2,3,1,3,3,3,0.747,3575,1.154,0.0
1,0,3,6,2,1,1,4,2,3,0.59,4197,0.909,0.79
1,0,4,4,2,2,1,3,1,1,0.48,3873,0.854,0.545
1,1,0,6,1,1,1,5,2,0,0.864,3465,0.788,0.313
1,0,2,4,2,1,1,4,2,1,0.523,4908,1.152,0.795
1,1,5,6,2,5,2,6,1,4,1.007,4067,1.206,0.059
1,0,1,6,2,1,1,5,3,4,0.849,4399,0.707,0.826
1,0,2,2,2,1,1,5,3,1,0.695,4684,0.8,0.717
1,0,2,4,2,1,1,4,2,4,0.566,4256,0.622,0.0
0,1,2,1,1,5,1,6,3,4,0.602,2600,0.621,0.623
1,1,1,2,1,1,1,3,1,3,0.832,4208,0.865,0.313
1,0,2,1,1,1,1,3,2,1,0.613,4604,0.707,0.235
1,0,5,1,1,1,1,6,3,1,0.813,4653,0.95,0.0
0,0,1,3,1,1,1,3,2,2,0.747,2122,0.419,0.0
1,0,4,6,1,1,1,5,1,4,0.724,3412,0.842,0.123
0,0,4,1,1,1,1,6,3,4,0.889,2527,0.406,0.118
1,0,2,4,3,1,1,4,3,3,0.879,4727,0.914,0.569
1,1,4,2,2,5,1,4,1,4,0.525,3965,0.568,0.142
1,0,4,1,1,1,1,6,3,4,0.865,4246,0.739,0.33
1,1,3,3,1,4,1,5,3,3,0.806,4527,0.93,0.19
1,1,5,2,1,2,1,3,2,3,0.403,3536,0.419,0.313
1,1,1,4,1,4,1,6,2,3,0.583,4320,0.674,0.0
1,0,3,6,1,1,1,4,3,4,0.607,4275,0.551,0.709
0,0,2,1,3,1,1,5,2,4,1.051,2537,0.6,0.962
1,0,3,3,2,2,1,3,1,2,0.988,5079,0.841,0.311
1,1,3,2,2,3,1,3,3,2,0.568,3659,0.581,0.144
1,1,4,3,3,5,1,3,1,1,0.657,3244,1.0,0.168
1,1,0,1,1,2,1,6,1,2,0.788,4693,0.627,0.071
0,1,2,1,1,2,1,2,1,3,0.379,1642,0.25,0.684
0,0,2,6,2,1,1,4,6,5,0.699,2229,0.6,0.0
1,1,3,2,1,4,1,4,3,1,0.791,3297,0.688,0.081
1,0,2,3,1,1,1,3,3,1,0.842,4777,0.917,0.567
1,0,5,4,1,1,1,5,2,2,0.931,5205,0.773,0.464
0,0,0,4,1,1,1,4,1,4,0.503,2014,0.472,0.0
1,1,3,4,2,4,1,3,2,0,1.002,5308,0.773,0.576
1,1,2,3,2,4,1,6,1,4,0.698,3591,0.788,0.0
1,1,1,1,1,3,1,5,3,2,0.965,3354,0.854,0.048
1,0,2,2,2,1,1,5,3,1,0.707,4339,0.75,0.617
1,0,1,6,1,1,1,5,2,4,0.72,4019,0.857,0.509
1,1,5,1,2,5,1,4,3,4,0.54,3789,0.541,0.024
1,0,4,1,1,1,1,6,2,1,0.593,4092,1.054,0.0
1,0,4,1,1,1,1,3,3,4,0.61,3910,0.63,0.583
0,0,2,6,2,1,1,4,3,4,0.24,1674,0.312,0.616
1,1,2,1,1,2,1,3,1,2,0.655,3541,0.851,0.0
1,0,2,6,1,2,1,5,1,4,0.67,4318,0.588,0.284
0,0,2,1,1,1,1,4,3,1,0.849,2567,0.6,0.4
1,1,2,4,1,2,1,6,3,2,1.051,4295,0.795,0.0
0,0,3,4,2,2,1,6,3,4,0.381,1519,0.368,0.0
1,0,2,3,2,2,1,3,1,1,0.601,3707,0.682,0.655
1,0,3,2,2,1,1,5,3,2,0.734,3334,0.6,0.388
1,0,3,3,1,2,1,3,3,3,0.644,4015,0.75,0.146
1,1,3,2,2,4,1,4,3,2,0.566,4442,0.767,0.077
1,1,3,2,2,3,1,4,3,1,0.678,3016,0.739,0.372
0,0,0,2,1,1,1,3,2,5,0.69,2283,0.586,0.0
0,1,3,4,2,3,1,5,0,3,0.527,1999,0.414,0.025
0,1,2,1,1,2,1,1,1,6,0.628,2296,0.586,0.449
1,0,0,4,2,2,1,3,3,0,0.66,3999,1.088,0.445
1,0,4,6,1,1,1,4,3,4,0.58,4096,0.727,0.49
1,0,3,2,3,2,1,4,1,4,0.92,3870,0.46,0.318
1,0,2,4,1,2,1,5,1,3,0.791,4124,0.967,0.604
1,0,1,3,2,1,1,6,1,4,0.82,4758,0.641,0.817
1,1,4,1,2,3,1,5,3,3,0.969,4416,0.844,0.799
1,0,2,2,2,2,1,4,2,4,0.87,4136,0.718,0.685
1,0,2,1,1,1,1,5,3,3,0.747,3778,0.684,0.608
1,0,3,4,3,1,1,3,2,4,0.785,4220,0.844,0.368
1,0,3,4,1,2,1,5,2,2,0.626,4726,0.708,0.141
1,0,3,4,2,1,1,6,1,2,0.656,4224,1.027,0.508
1,1,1,3,2,4,1,5,3,2,0.778,4153,0.685,0.071
1,0,2,1,2,2,1,6,3,3,0.785,4572,0.688,0.26
1,1,3,4,2,4,1,6,1,4,0.749,4125,0.86,0.119
1,0,2,4,2,1,1,3,3,2,0.625,3899,0.711,0.6
0,0,3,2,1,2,1,5,4,3,0.714,2370,0.789,0.629
1,0,3,5,2,1,1,4,3,4,0.939,4075,0.614,0.0
0,0,3,2,2,1,1,3,3,0,0.494,2252,0.4,0.175
0,1,1,5,1,3,1,6,2,4,0.839,2720,0.484,0.454
0,0,5,4,2,1,1,4,3,2,0.38,1544,0.364,0.88
1,0,3,1,2,2,1,6,3,2,0.746,3706,0.62,0.0
1,0,2,2,1,1,1,3,3,4,0.944,3687,1.125,0.447
1,0,5,2,2,2,1,6,3,2,0.752,4747,0.936,0.618
1,0,1,1,1,1,1,5,2,3,0.762,4220,0.673,0.511
1,0,2,1,1,1,1,5,2,4,0.675,4217,0.5,0.566
1,1,2,4,2,4,1,3,3,4,0.879,5089,0.783,0.139
0,0,4,3,2,2,1,4,2,4,0.633,2164,0.5,0.289
0,0,3,3,2,1,1,5,3,2,0.823,2612,0.375,0.826
1,0,3,2,1,2,1,4,2,3,0.428,4429,0.472,0.0
1,0,3,2,2,1,1,4,2,3,0.843,4222,0.649,0.5
1,0,0,1,1,1,1,3,2,3,0.785,4613,0.932,0.762
1,1,3,1,3,4,1,3,2,1,0.65,3821,0.841,0.075
1,0,1,1,1,1,1,5,2,0,0.517,4077,0.625,0.94
1,1,3,4,1,4,1,3,3,2,0.553,4172,0.784,0.154
1,0,2,6,2,2,1,5,3,2,0.785,3960,0.756,0.629
0,0,2,4,3,1,1,3,3,4,0.553,2196,0.621,0.756
1,0,1,4,1,1,1,4,1,0,0.666,4592,0.8,0.916
1,1,2,4,2,3,2,3,6,3,0.651,3969,0.902,0.0
1,1,1,2,1,4,1,4,3,4,0.583,3692,0.549,0.0
0,0,1,1,3,1,1,6,1,2,0.82,2533,0.517,0.0
1,0,2,1,1,1,1,6,2,2,0.937,5377,0.654,0.789
1,1,1,2,2,4,1,6,3,2,0.786,4623,0.585,0.094
1,0,2,5,1,1,1,3,3,2,0.612,3769,0.95,0.823
1,1,4,4,2,4,1,3,3,2,0.622,3672,0.73,0.677
0,0,2,4,2,1,1,5,2,2,0.504,2308,0.591,0.0
1,1,4,3,2,3,1,6,2,2,0.903,4275,0.675,0.494
1,0,3,3,2,1,1,4,3,1,1.292,3520,1.0,0.33
0,0,5,1,1,1,1,5,3,4,0.365,1941,0.656,0.887
1,0,4,4,1,1,1,4,3,2,0.66,4422,0.844,0.542
0,0,2,1,1,1,1,4,2,3,0.529,2092,0.31,0.0
1,0,4,4,1,1,1,3,2,1,0.787,3672,0.553,0.731
1,1,5,2,1,4,1,4,2,3,0.843,4396,0.566,0.111
1,1,2,5,2,5,1,3,3,2,0.639,4054,0.7,0.126
0,0,2,4,1,1,1,5,2,4,0.421,1944,0.5,0.0
0,0,1,5,2,2,1,6,3,3,0.838,2349,0.312,0.283
1,0,3,4,1,1,1,3,2,2,1.088,4193,0.881,0.621
1,1,1,2,1,3,1,6,2,4,0.568,4699,0.714,0.145
1,0,2,3,2,1,1,6,2,2,0.917,5039,0.809,0.0
1,0,3,4,2,1,1,3,1,4,1.008,5245,0.86,0.687
1,1,1,2,1,4,1,4,1,3,1.01,3651,0.652,0.0
1,1,2,4,2,3,1,6,6,3,0.613,3998,0.739,0.182
1,0,4,4,2,1,1,3,1,3,0.476,4784,0.562,0.806
1,0,1,1,2,1,1,6,1,2,0.835,4390,0.783,0.538
1,0,2,4,2,1,1,5,1,3,0.543,4047,0.75,0.0
1,1,3,4,1,4,1,6,2,4,0.639,4552,0.786,0.177
1,0,2,4,2,1,1,3,4,2,0.584,4497,0.612,0.0
0,0,4,2,1,2,1,4,3,2,0.406,1986,0.486,0.0
1,1,4,4,2,4,1,4,2,4,0.543,4578,0.811,0.0
1,0,2,1,1,1,1,6,1,4,0.733,5177,0.65,0.211
1,1,2,1,1,4,1,6,2,4,0.863,3667,0.784,0.15
1,1,0,2,1,4,1,3,3,2,0.601,4141,0.711,0.315
1,1,0,3,1,2,1,6,3,2,0.693,4065,0.711,0.259
1,1,2,6,1,4,1,6,3,3,0.492,3153,0.583,0.793
1,1,2,1,2,5,1,3,1,1,0.356,4054,0.364,0.054
1,1,2,2,1,5,1,6,3,4,0.56,2394,0.471,0.497
1,0,2,1,1,1,1,6,1,4,0.827,4488,0.826,0.0
1,0,1,5,1,2,1,5,1,0,0.669,4198,0.619,0.774
1,1,5,4,1,1,1,4,2,1,0.71,3542,0.639,0.542
1,0,0,4,2,1,1,6,1,2,0.637,4929,0.488,0.805
0,0,3,3,1,1,1,3,3,4,0.627,2165,0.385,0.342
1,0,2,1,2,1,1,6,2,3,1.06,4078,0.977,0.363
1,0,2,2,2,1,1,3,2,1,0.611,4368,0.596,0.554
0,0,1,4,2,1,1,5,3,2,0.885,2492,0.296,0.0
1,1,4,4,2,4,1,6,3,2,0.413,3291,0.722,0.124
1,0,3,1,2,1,1,5,3,4,0.929,4205,0.66,0.0
1,0,2,4,1,1,1,6,2,2,0.675,4093,0.659,0.374
1,0,3,6,1,1,1,4,2,2,0.812,4515,0.51,0.267
1,0,1,2,2,1,1,3,5,4,0.649,4884,0.509,0.622
1,0,1,4,1,1,1,3,3,3,0.829,4780,0.725,0.9
1,1,2,4,2,4,1,5,6,3,0.788,4435,0.889,0.041
1,0,1,1,3,1,1,6,6,1,0.762,4256,0.591,0.645
1,0,3,5,1,2,1,3,3,4,0.874,5235,0.586,0.31
1,1,2,1,2,3,1,3,3,2,0.59,4383,0.783,0.0
1,1,3,1,2,5,1,3,5,3,0.922,3847,0.805,0.0
1,0,3,2,2,1,1,6,3,4,0.547,3441,0.65,0.706
1,0,4,4,1,2,1,6,2,1,0.636,4795,1.031,0.0
1,1,1,2,1,4,1,6,1,3,0.603,3851,0.705,0.14
1,0,3,4,2,1,1,5,1,3,0.896,4530,0.636,0.0
1,1,3,4,2,3,1,3,1,4,0.704,3382,0.931,0.444
0,1,1,1,1,5,1,3,4,4,0.314,984,0.263,0.096
1,0,3,4,2,1,1,6,3,1,0.731,4275,0.649,0.647
0,0,1,1,1,1,1,3,2,4,0.743,2461,1.136,0.0
1,0,0,2,1,1,1,4,3,3,0.63,4230,0.898,0.183
1,0,1,1,2,1,1,5,1,1,0.593,4770,0.722,0.193
0,0,1,2,1,1,1,4,3,2,0.543,2294,0.739,0.378
1,1,1,1,1,3,1,6,3,1,0.926,4552,0.745,0.414
0,0,4,1,1,1,1,5,3,2,0.688,2437,0.467,0.419
0,0,2,1,1,1,1,1,2,4,0.465,2141,0.481,0.841
1,1,4,3,1,4,1,6,3,0,0.476,3677,0.892,0.044
0,0,1,1,1,1,1,3,2,4,0.625,2321,0.5,0.919
0,0,4,6,3,2,1,4,3,2,0.633,1969,0.52,0.287
1,0,0,1,1,2,1,6,1,2,0.64,4478,0.791,0.959
1,1,2,3,1,4,1,5,3,3,0.52,4101,0.66,0.0
0,0,3,1,3,1,1,5,3,2,0.575,2059,0.433,0.618
1,1,0,4,2,1,1,5,2,4,0.793,3477,0.667,0.0
1,0,1,4,2,1,1,4,2,4,0.736,4222,0.667,0.66
1,1,2,3,2,4,1,3,3,3,0.884,4835,0.714,0.178
0,0,1,6,1,1,1,5,3,1,0.642,2452,0.63,0.723
1,0,2,1,2,1,1,6,5,4,0.889,4803,0.684,0.45
1,0,2,2,1,1,1,4,1,2,0.68,4201,1.125,0.804
1,0,2,1,1,1,1,3,2,3,0.889,4000,0.975,0.857
1,0,4,2,1,2,1,3,2,2,0.576,4127,0.533,0.762
1,0,1,2,1,1,1,3,3,3,0.501,3818,0.605,0.702
1,0,2,4,1,1,1,5,1,4,0.61,4812,0.766,0.839
1,0,3,2,2,1,1,5,1,4,0.779,4735,0.826,0.474
1,0,4,2,2,2,1,3,3,1,0.71,4591,0.644,0.0
0,0,0,2,2,1,1,3,3,4,0.387,1587,0.448,0.0
1,1,3,4,2,4,1,5,2,4,0.583,3586,0.914,0.09
1,1,2,4,1,4,1,6,2,3,0.687,4503,0.667,0.0
1,0,3,2,1,2,1,6,3,2,0.551,4477,0.59,0.486
1,0,5,4,1,1,1,6,2,2,0.771,4469,0.932,0.42
1,0,3,4,2,1,1,3,3,0,0.5,3866,0.714,0.0
1,0,4,1,2,1,1,5,3,4,0.791,4751,0.804,0.718
1,0,4,4,2,1,1,5,3,4,0.536,4385,0.614,0.456
0,1,3,5,2,2,1,3,2,4,0.575,2433,0.381,0.315
0,0,2,2,2,2,1,4,3,2,0.906,2775,0.435,0.0
1,0,3,1,1,1,1,4,1,4,0.835,3421,1.033,0.476
1,0,3,2,2,1,1,6,3,3,0.597,4554,0.562,0.724
1,0,4,4,1,1,1,5,1,3,0.762,3888,0.853,0.0
1,0,1,4,2,2,1,5,2,2,0.784,3380,0.78,0.0
0,1,1,1,2,1,1,1,3,4,0.372,1684,0.188,0.0
1,0,4,2,2,1,1,6,3,1,0.921,4200,0.536,0.0
1,1,3,4,1,3,1,5,2,2,0.701,4926,0.731,0.881
1,0,4,3,2,1,1,3,3,4,0.814,5089,0.868,0.345
1,1,3,4,2,4,1,6,3,2,0.804,4584,0.75,0.0
1,0,1,2,2,2,1,4,3,4,0.913,4056,0.769,0.692
1,1,2,3,2,3,1,5,3,4,0.811,4284,0.596,0.082
1,0,3,4,2,1,1,3,1,1,0.987,4614,0.974,0.266
1,1,4,1,2,5,1,3,2,4,0.591,3700,0.569,0.208
1,0,4,3,2,2,1,3,6,2,0.821,4120,0.773,0.521
1,0,4,6,1,1,1,3,2,2,0.898,4990,0.905,0.326
1,0,1,1,1,1,1,3,1,4,0.649,3485,0.615,0.166
0,1,2,2,2,2,1,5,3,3,0.872,2859,0.833,0.0
1,0,3,2,2,1,1,5,2,2,0.802,3878,0.703,0.0
1,0,4,3,1,2,1,6,3,1,0.704,4152,0.54,0.0
1,0,2,4,2,1,1,3,3,4,0.857,4486,0.86,0.73
1,0,1,5,1,2,1,3,1,4,0.853,4693,0.608,0.0
0,0,1,4,1,1,1,3,2,4,0.66,2512,0.37,0.0
1,0,3,1,1,1,1,5,4,2,0.48,4011,0.556,0.298
1,0,3,3,1,1,1,4,2,4,0.729,4209,0.756,0.746
1,1,2,4,3,3,1,3,1,2,0.72,3622,0.667,0.0
1,0,2,1,2,1,1,3,2,4,0.931,4509,0.717,0.109
1,0,4,4,1,1,1,3,1,4,0.645,4785,0.518,0.6
1,0,4,1,2,2,1,6,1,3,0.824,4567,0.8,0.707
0,1,2,1,1,2,1,4,5,4,0.773,2599,0.433,0.897
1,1,3,2,2,4,1,6,2,1,0.888,4142,0.634,0.139
1,0,3,4,2,1,1,4,2,4,0.978,4593,0.721,0.925
1,1,1,6,2,4,1,5,3,3,0.625,3835,0.625,0.116
1,0,5,4,2,1,1,3,2,2,0.664,4518,0.692,0.765
1,0,4,1,1,1,1,5,3,4,0.886,4423,0.806,0.449
1,0,1,2,3,1,1,6,2,1,0.618,4300,0.683,0.76
0,1,4,4,1,3,1,5,2,4,0.738,2042,0.481,0.412
0,0,0,4,2,1,1,4,3,4,0.871,2707,0.5,0.0
1,0,5,1,2,2,1,4,1,3,0.654,4615,0.6,0.321
1,1,2,6,2,3,1,5,1,1,0.791,4326,0.721,0.0
1,0,2,2,1,2,1,4,2,2,0.67,4193,0.811,0.0
1,0,2,4,2,1,1,4,2,0,0.569,4315,0.518,0.451
1,0,3,4,1,1,1,4,2,3,0.736,4379,0.95,0.485
1,0,3,2,1,2,1,5,3,2,0.824,5480,0.933,0.531
0,0,0,4,1,1,1,5,1,5,0.887,3098,0.438,0.108
1,0,1,1,1,1,1,4,3,4,0.893,4087,0.762,0.868
1,0,3,1,3,1,1,6,2,4,0.838,4014,0.686,0.679
0,1,2,2,1,5,1,6,3,2,0.742,2429,0.471,0.0
1,0,2,1,1,2,1,6,2,2,0.9,5000,0.673,0.55
0,0,4,1,1,1,1,5,2,1,0.718,2725,0.519,0.598
1,1,2,4,2,4,1,6,3,3,0.597,4664,0.579,0.239
1,1,2,2,3,2,1,3,1,1,0.677,4344,0.596,0.401
1,0,3,4,2,2,1,4,3,2,0.97,4384,1.0,0.815
1,0,4,6,1,2,1,5,3,1,0.617,4045,0.824,0.185
1,0,2,4,3,1,1,4,2,4,0.703,4278,0.821,0.905
1,0,2,4,2,1,1,6,1,3,0.714,4385,0.66,0.524
1,0,1,2,2,1,1,6,3,2,0.84,4216,0.64,0.0
1,1,3,1,1,4,1,4,3,1,0.298,2955,0.6,0.301
1,0,2,2,1,1,1,4,2,3,0.504,3648,0.574,0.153
1,1,3,2,2,3,1,6,2,1,0.781,4162,0.812,0.0
1,1,3,5,2,5,1,4,2,4,0.9,4348,0.879,0.337
1,0,3,4,3,1,1,4,2,4,0.581,3068,0.933,0.07
1,0,3,1,1,1,1,4,1,3,0.801,4287,0.667,0.0
0,0,4,4,2,2,1,6,3,3,0.553,2287,0.5,0.0
0,0,2,4,1,1,1,1,3,3,0.571,2336,0.278,0.564
1,0,2,2,1,1,1,4,2,4,0.901,4087,0.841,0.711
0,0,3,4,1,2,1,1,3,1,0.602,2425,0.923,0.0
1,0,3,1,2,2,1,6,1,2,0.658,4436,0.542,0.637
1,1,3,1,1,3,1,3,1,1,0.776,4791,0.708,0.356
1,1,4,6,1,3,1,6,3,0,0.645,4301,0.72,0.598
1,0,1,1,2,2,1,4,1,4,1.123,4763,0.593,0.71
1,0,2,1,2,1,1,3,2,1,0.572,4277,0.636,0.0
1,0,3,6,1,1,1,4,2,1,0.654,4220,0.889,0.0
1,0,2,2,2,1,1,4,1,3,0.811,4597,0.878,0.609
1,1,1,1,2,5,1,5,2,1,0.858,4748,0.735,0.138
1,0,1,2,1,1,1,5,2,4,1.049,4383,0.875,0.387
1,1,2,2,1,3,1,6,2,4,1.009,4957,1.049,0.138
0,0,5,4,3,2,1,6,4,2,0.516,2306,0.625,0.0
0,1,0,5,2,4,1,5,4,2,0.678,2331,0.452,0.075
0,0,1,2,1,2,1,4,2,2,0.723,2374,0.429,0.442
1,0,2,2,3,1,1,6,3,4,0.694,3857,0.816,0.651
1,0,2,1,2,2,1,4,1,1,0.565,4439,0.875,0.71
1,0,4,4,3,1,1,5,1,4,0.533,3668,0.675,0.187
1,0,2,2,1,1,1,5,1,3,0.702,4811,0.686,0.0
1,0,2,4,1,2,1,4,1,4,0.718,4289,0.841,0.497
1,1,3,3,1,3,3,5,3,1,0.731,3847,0.698,0.036
0,1,4,4,1,3,1,5,3,3,0.794,2237,0.387,0.0
1,0,2,3,1,1,1,4,3,3,0.683,4191,0.525,0.608
1,1,3,3,1,2,1,4,3,0,0.725,4220,0.897,0.579
1,0,0,4,1,1,1,6,1,3,0.73,4011,0.838,0.657
1,1,2,5,2,4,1,6,4,1,0.723,4639,0.743,0.731
